Year,Latitude,Longitude,Temperature Anomaly
1861,-32.5,152.5,-0.79
1861,-32.5,-57.5,-1.93
1861,32.5,-87.5,1.38
1861,32.5,-92.5,-0.19
1861,37.5,117.5,1.18
1861,37.5,-122.5,-2.74
1861,37.5,12.5,-0.34
1861,-37.5,137.5,-0.42
1861,-37.5,142.5,-0.07
1861,37.5,22.5,0.84
1861,37.5,-2.5,-0.88
1861,37.5,27.5,2.13
1861,-37.5,-62.5,0.47
1861,37.5,-7.5,-0.75
1861,37.5,-77.5,0.09
1861,37.5,-82.5,0.80
1861,37.5,-97.5,1.74
1861,42.5,12.5,0.52
1861,42.5,17.5,0.41
1861,42.5,-2.5,-1.57
1861,42.5,2.5,0.71
1861,42.5,27.5,0.40
1861,42.5,32.5,0.52
1861,42.5,42.5,-2.29
1861,42.5,47.5,-3.63
1861,42.5,52.5,-5.18
1861,42.5,-62.5,1.17
1861,42.5,-72.5,-1.55
1861,42.5,7.5,-0.01
1861,42.5,-77.5,0.38
1861,42.5,-82.5,-0.58
1861,42.5,-87.5,-1.36
1861,42.5,-92.5,-0.50
1861,47.5,-117.5,-1.22
1861,47.5,-122.5,-1.03
1861,47.5,12.5,0.85
1861,47.5,17.5,1.63
1861,47.5,22.5,2.11
1861,47.5,-2.5,1.28
1861,47.5,2.5,1.68
1861,47.5,27.5,-0.20
1861,47.5,32.5,-0.04
1861,47.5,47.5,-4.51
1861,47.5,-52.5,0.58
1861,47.5,-72.5,-0.52
1861,47.5,7.5,0.97
1861,52.5,117.5,-1.65
1861,52.5,12.5,1.64
1861,52.5,142.5,-2.07
1861,52.5,17.5,2.07
1861,52.5,22.5,2.39
1861,52.5,2.5,1.75
1861,52.5,-2.5,0.71
1861,52.5,27.5,1.77
1861,52.5,32.5,-0.43
1861,52.5,52.5,-5.03
1861,52.5,57.5,-5.99
1861,52.5,7.5,1.94
1861,52.5,-7.5,0.89
1861,52.5,82.5,-0.29
1861,57.5,12.5,1.30
1861,57.5,-137.5,-0.07
1861,57.5,17.5,1.28
1861,57.5,22.5,1.22
1861,57.5,-2.5,1.25
1861,57.5,27.5,-0.01
1861,57.5,32.5,-0.84
1861,57.5,42.5,-3.41
1861,57.5,47.5,-4.64
1861,57.5,57.5,-4.75
1861,57.5,62.5,-4.68
1861,57.5,67.5,-3.84
1861,57.5,7.5,0.91
1861,62.5,12.5,1.47
1861,62.5,17.5,2.21
1861,62.5,22.5,-0.21
1861,62.5,42.5,-2.44
1861,62.5,52.5,-3.25
1861,62.5,7.5,2.23
1861,67.5,22.5,0.66
1861,67.5,-22.5,0.67
1861,72.5,32.5,2.62
1861,7.5,77.5,-0.95
1862,17.5,-17.5,0.08
1862,32.5,122.5,-0.41
1862,-32.5,147.5,-1.30
1862,-32.5,152.5,-1.10
1862,32.5,37.5,0.45
1862,-32.5,-57.5,0.97
1862,32.5,-87.5,0.28
1862,32.5,-92.5,-0.89
1862,37.5,-122.5,-1.24
1862,-37.5,137.5,-2.07
1862,-37.5,142.5,-0.92
1862,37.5,22.5,0.64
1862,37.5,-2.5,-0.68
1862,-37.5,-62.5,0.37
1862,37.5,-7.5,-0.04
1862,37.5,-77.5,-2.16
1862,37.5,-82.5,-0.60
1862,37.5,-87.5,-3.43
1862,37.5,-97.5,-0.69
1862,42.5,12.5,-1.08
1862,42.5,17.5,0.97
1862,42.5,-2.5,-1.68
1862,42.5,2.5,0.07
1862,42.5,27.5,1.80
1862,42.5,32.5,2.32
1862,42.5,42.5,2.01
1862,42.5,47.5,-0.53
1862,42.5,52.5,-0.58
1862,42.5,-72.5,-2.21
1862,42.5,7.5,-0.58
1862,42.5,-77.5,-1.64
1862,42.5,-82.5,-2.38
1862,42.5,-87.5,-3.35
1862,42.5,-92.5,-2.11
1862,47.5,-117.5,1.58
1862,47.5,-122.5,0.87
1862,47.5,12.5,-0.54
1862,47.5,17.5,-0.14
1862,47.5,22.5,1.71
1862,47.5,-2.5,-0.92
1862,47.5,2.5,-0.98
1862,47.5,27.5,2.10
1862,47.5,32.5,2.35
1862,47.5,47.5,-0.21
1862,47.5,7.5,-0.65
1862,52.5,102.5,-1.57
1862,52.5,117.5,2.05
1862,52.5,12.5,-1.04
1862,52.5,142.5,-0.67
1862,52.5,17.5,0.04
1862,52.5,22.5,0.09
1862,52.5,2.5,-0.56
1862,52.5,-2.5,-1.48
1862,52.5,27.5,0.97
1862,52.5,32.5,0.77
1862,52.5,52.5,-1.13
1862,52.5,57.5,-2.09
1862,52.5,7.5,-0.84
1862,52.5,-7.5,-1.26
1862,52.5,82.5,-3.29
1862,57.5,12.5,-1.63
1862,57.5,-137.5,-2.07
1862,57.5,17.5,-1.62
1862,57.5,22.5,-1.08
1862,57.5,-2.5,-0.88
1862,57.5,27.5,-2.46
1862,57.5,32.5,-3.01
1862,57.5,42.5,-0.01
1862,57.5,47.5,-2.76
1862,57.5,57.5,-6.05
1862,57.5,62.5,-6.03
1862,57.5,67.5,-6.74
1862,57.5,7.5,-1.44
1862,62.5,12.5,-0.23
1862,62.5,127.5,1.28
1862,62.5,17.5,-1.98
1862,62.5,22.5,-3.91
1862,62.5,42.5,-5.24
1862,62.5,52.5,-4.75
1862,62.5,7.5,-0.17
1862,67.5,-22.5,-1.22
1862,67.5,22.5,-1.24
1862,72.5,32.5,-1.38
1863,12.5,102.5,-1.18
1863,17.5,-87.5,-0.88
1863,22.5,-82.5,1.00
1863,32.5,122.5,-1.01
1863,-32.5,147.5,-0.96
1863,-32.5,152.5,-0.71
1863,32.5,37.5,0.13
1863,-32.5,-57.5,-1.03
1863,32.5,-87.5,-1.12
1863,37.5,-122.5,-2.54
1863,-37.5,137.5,0.76
1863,-37.5,142.5,-1.37
1863,37.5,22.5,0.84
1863,37.5,-2.5,-0.89
1863,-37.5,-62.5,-1.73
1863,37.5,-72.5,-0.23
1863,37.5,-7.5,-0.73
1863,37.5,-77.5,-1.71
1863,37.5,-82.5,-1.50
1863,37.5,-87.5,-4.33
1863,37.5,-97.5,-1.76
1863,42.5,12.5,0.23
1863,-42.5,172.5,-0.56
1863,42.5,-2.5,0.01
1863,42.5,2.5,1.31
1863,42.5,27.5,0.90
1863,42.5,32.5,0.34
1863,42.5,42.5,-0.59
1863,42.5,47.5,-1.43
1863,42.5,52.5,-2.08
1863,42.5,-72.5,-2.91
1863,42.5,7.5,-0.58
1863,42.5,-77.5,-1.33
1863,42.5,-82.5,-2.08
1863,42.5,-87.5,-2.62
1863,42.5,-92.5,-2.00
1863,47.5,-117.5,3.18
1863,47.5,-122.5,1.27
1863,47.5,12.5,-0.22
1863,47.5,17.5,0.36
1863,47.5,22.5,0.71
1863,47.5,-2.5,-0.27
1863,47.5,2.5,0.27
1863,47.5,27.5,0.20
1863,47.5,32.5,-1.10
1863,47.5,47.5,-1.11
1863,47.5,7.5,0.20
1863,52.5,117.5,1.15
1863,52.5,12.5,-0.43
1863,52.5,142.5,-1.57
1863,52.5,17.5,0.64
1863,52.5,22.5,0.39
1863,52.5,2.5,0.62
1863,52.5,-2.5,-0.49
1863,52.5,27.5,0.07
1863,52.5,32.5,-1.83
1863,52.5,52.5,-3.43
1863,52.5,57.5,-4.39
1863,52.5,7.5,0.03
1863,52.5,-7.5,-0.29
1863,52.5,82.5,-1.59
1863,57.5,12.5,-0.20
1863,57.5,-137.5,-0.57
1863,57.5,17.5,-0.17
1863,57.5,22.5,-0.10
1863,57.5,-2.5,-0.20
1863,57.5,27.5,-1.41
1863,57.5,32.5,-1.82
1863,57.5,42.5,-2.11
1863,57.5,47.5,-4.26
1863,57.5,57.5,-3.35
1863,57.5,62.5,-3.48
1863,57.5,7.5,-0.09
1863,62.5,12.5,0.67
1863,62.5,127.5,-0.82
1863,62.5,17.5,0.34
1863,62.5,22.5,-1.81
1863,62.5,42.5,-1.24
1863,62.5,52.5,-1.85
1863,62.5,7.5,0.68
1863,67.5,22.5,0.56
1863,67.5,-22.5,-2.23
1863,72.5,32.5,2.02
1864,12.5,102.5,-0.98
1864,22.5,-82.5,0.20
1864,32.5,122.5,-1.51
1864,-32.5,147.5,-0.52
1864,-32.5,152.5,-0.94
1864,32.5,37.5,0.28
1864,-32.5,-57.5,-1.13
1864,32.5,-87.5,-0.72
1864,37.5,-122.5,-1.24
1864,37.5,12.5,1.45
1864,-37.5,137.5,-0.85
1864,-37.5,142.5,-0.65
1864,-37.5,172.5,-0.76
1864,37.5,22.5,-0.56
1864,37.5,2.5,1.08
1864,37.5,-2.5,-0.34
1864,37.5,27.5,-0.97
1864,-37.5,-62.5,1.67
1864,37.5,-72.5,-1.13
1864,37.5,-7.5,0.84
1864,37.5,-77.5,-2.98
1864,37.5,-82.5,-1.50
1864,37.5,-87.5,-1.93
1864,37.5,-97.5,0.61
1864,42.5,-117.5,-0.71
1864,42.5,12.5,-0.96
1864,-42.5,172.5,-0.84
1864,42.5,17.5,-1.20
1864,42.5,-2.5,-1.10
1864,42.5,2.5,-0.06
1864,42.5,27.5,0.90
1864,42.5,32.5,1.22
1864,42.5,42.5,1.01
1864,42.5,47.5,1.97
1864,42.5,52.5,2.12
1864,42.5,-62.5,-0.03
1864,42.5,-72.5,-0.98
1864,42.5,-7.5,0.20
1864,42.5,7.5,-0.45
1864,42.5,-77.5,0.19
1864,42.5,-82.5,0.36
1864,42.5,-87.5,-1.51
1864,42.5,-92.5,0.19
1864,47.5,-117.5,1.38
1864,47.5,-122.5,-0.03
1864,47.5,12.5,-0.94
1864,-47.5,172.5,-0.18
1864,47.5,17.5,0.24
1864,47.5,22.5,1.66
1864,47.5,-2.5,-0.62
1864,47.5,2.5,-0.77
1864,47.5,27.5,1.80
1864,47.5,32.5,1.95
1864,47.5,42.5,2.06
1864,47.5,47.5,3.59
1864,47.5,7.5,-0.76
1864,52.5,102.5,-2.67
1864,52.5,117.5,-1.95
1864,52.5,12.5,-0.60
1864,52.5,142.5,-0.87
1864,52.5,17.5,0.71
1864,52.5,22.5,0.82
1864,52.5,2.5,-0.13
1864,52.5,-2.5,-0.72
1864,52.5,27.5,2.47
1864,52.5,32.5,0.97
1864,52.5,52.5,3.97
1864,52.5,57.5,2.81
1864,52.5,7.5,-0.49
1864,52.5,-7.5,-0.65
1864,52.5,82.5,-1.99
1864,57.5,12.5,-1.69
1864,57.5,-137.5,0.03
1864,57.5,17.5,-0.37
1864,57.5,22.5,0.82
1864,57.5,-2.5,-0.65
1864,57.5,27.5,0.69
1864,57.5,32.5,0.79
1864,57.5,42.5,5.29
1864,57.5,47.5,3.04
1864,57.5,57.5,0.85
1864,57.5,62.5,0.67
1864,57.5,7.5,-2.29
1864,62.5,12.5,-1.53
1864,62.5,127.5,0.48
1864,62.5,17.5,-0.76
1864,62.5,22.5,-1.51
1864,62.5,32.5,4.14
1864,62.5,42.5,2.66
1864,62.5,52.5,3.05
1864,62.5,7.5,-2.01
1864,67.5,-22.5,-0.72
1864,67.5,22.5,-2.24
1864,72.5,32.5,0.92
1865,12.5,102.5,-0.78
1865,12.5,-22.5,0.48
1865,22.5,112.5,0.36
1865,22.5,-82.5,0.26
1865,32.5,-117.5,-0.06
1865,-32.5,152.5,-1.40
1865,32.5,-17.5,-0.43
1865,-32.5,-57.5,1.77
1865,32.5,-87.5,0.88
1865,32.5,-92.5,-0.59
1865,37.5,-122.5,-0.44
1865,37.5,12.5,0.18
1865,-37.5,137.5,-1.71
1865,-37.5,142.5,-0.94
1865,-37.5,172.5,-1.96
1865,37.5,22.5,-1.36
1865,37.5,2.5,-0.82
1865,37.5,-2.5,-0.71
1865,37.5,27.5,-3.27
1865,37.5,-27.5,-1.11
1865,-37.5,-62.5,1.57
1865,37.5,-72.5,1.27
1865,37.5,-7.5,0.91
1865,37.5,-77.5,0.62
1865,37.5,-82.5,0.50
1865,37.5,-87.5,0.79
1865,37.5,-97.5,-0.20
1865,42.5,-117.5,2.39
1865,42.5,12.5,0.33
1865,-42.5,147.5,1.77
1865,-42.5,172.5,-0.26
1865,42.5,17.5,-0.79
1865,42.5,-2.5,-1.13
1865,42.5,2.5,2.87
1865,42.5,27.5,-1.55
1865,42.5,32.5,-2.48
1865,42.5,42.5,-0.59
1865,42.5,47.5,-1.83
1865,42.5,52.5,-2.58
1865,42.5,-62.5,0.17
1865,42.5,-72.5,1.29
1865,42.5,-7.5,-0.53
1865,42.5,7.5,0.84
1865,42.5,-77.5,0.61
1865,42.5,-82.5,2.52
1865,42.5,-87.5,-0.68
1865,42.5,-92.5,-0.18
1865,47.5,-122.5,1.37
1865,47.5,12.5,-0.86
1865,-47.5,172.5,1.52
1865,47.5,17.5,-2.02
1865,47.5,22.5,-1.74
1865,47.5,-2.5,1.13
1865,47.5,2.5,0.88
1865,47.5,27.5,-1.20
1865,47.5,32.5,-3.20
1865,47.5,42.5,-2.04
1865,47.5,47.5,-2.41
1865,47.5,-52.5,-1.02
1865,47.5,7.5,0.54
1865,52.5,102.5,0.83
1865,52.5,117.5,-1.45
1865,52.5,12.5,-2.36
1865,52.5,142.5,-2.47
1865,52.5,17.5,-2.66
1865,52.5,22.5,-3.55
1865,52.5,2.5,0.36
1865,52.5,-2.5,1.27
1865,52.5,27.5,-3.63
1865,52.5,32.5,-5.03
1865,52.5,52.5,-1.63
1865,52.5,57.5,-0.19
1865,52.5,7.5,-1.18
1865,52.5,-7.5,2.11
1865,52.5,82.5,1.01
1865,57.5,12.5,-2.54
1865,57.5,-137.5,-1.17
1865,57.5,17.5,-3.16
1865,57.5,22.5,-3.85
1865,57.5,-2.5,1.32
1865,57.5,27.5,-4.71
1865,57.5,32.5,-4.71
1865,57.5,42.5,-2.51
1865,57.5,47.5,-2.26
1865,57.5,57.5,-0.75
1865,57.5,62.5,-0.23
1865,57.5,7.5,-3.04
1865,62.5,12.5,-4.03
1865,62.5,127.5,-2.02
1865,62.5,17.5,-2.34
1865,62.5,22.5,-4.91
1865,62.5,42.5,-4.04
1865,62.5,52.5,-1.45
1865,62.5,7.5,-2.91
1865,67.5,-22.5,-0.53
1865,67.5,22.5,-2.34
1865,72.5,32.5,0.12
1865,7.5,77.5,1.80
1866,12.5,102.5,-0.78
1866,12.5,-22.5,0.08
1866,22.5,112.5,-1.44
1866,32.5,122.5,-1.21
1866,-32.5,152.5,0.23
1866,32.5,-17.5,-0.03
1866,32.5,37.5,-1.65
1866,-32.5,-57.5,-2.13
1866,32.5,-62.5,-0.41
1866,32.5,-87.5,-1.02
1866,32.5,-92.5,-1.99
1866,37.5,-122.5,-1.14
1866,37.5,12.5,-0.65
1866,-37.5,137.5,-0.31
1866,-37.5,142.5,-0.05
1866,-37.5,172.5,-1.96
1866,37.5,22.5,0.14
1866,37.5,2.5,-1.32
1866,37.5,-2.5,-1.28
1866,37.5,27.5,-1.97
1866,37.5,-27.5,-2.10
1866,-37.5,-62.5,-0.93
1866,37.5,-72.5,-0.23
1866,37.5,-7.5,-1.69
1866,37.5,-77.5,-1.48
1866,37.5,-82.5,-0.64
1866,37.5,-87.5,0.04
1866,37.5,-97.5,-1.89
1866,42.5,12.5,1.05
1866,-42.5,147.5,0.67
1866,-42.5,172.5,0.15
1866,42.5,2.5,0.91
1866,42.5,-2.5,-1.83
1866,42.5,27.5,0.10
1866,42.5,32.5,0.67
1866,42.5,42.5,-0.69
1866,42.5,47.5,-0.83
1866,42.5,52.5,-2.18
1866,42.5,-62.5,-1.23
1866,42.5,-72.5,-0.61
1866,42.5,-7.5,-2.20
1866,42.5,7.5,0.78
1866,42.5,-77.5,-0.70
1866,42.5,-82.5,-0.32
1866,42.5,-87.5,-2.16
1866,42.5,-92.5,-1.57
1866,47.5,-122.5,0.37
1866,47.5,12.5,1.24
1866,-47.5,167.5,0.63
1866,-47.5,172.5,0.92
1866,47.5,17.5,2.40
1866,47.5,22.5,3.16
1866,47.5,-2.5,2.08
1866,47.5,2.5,1.89
1866,47.5,27.5,2.70
1866,47.5,32.5,1.37
1866,47.5,42.5,-1.04
1866,47.5,47.5,-0.51
1866,47.5,-52.5,-0.22
1866,47.5,-72.5,-0.22
1866,47.5,7.5,1.47
1866,47.5,-77.5,-2.47
1866,52.5,102.5,-0.67
1866,52.5,117.5,1.25
1866,52.5,12.5,1.91
1866,52.5,142.5,0.23
1866,52.5,17.5,3.14
1866,52.5,22.5,2.88
1866,52.5,2.5,2.31
1866,52.5,-2.5,1.11
1866,52.5,27.5,3.87
1866,52.5,32.5,0.77
1866,52.5,52.5,-1.53
1866,52.5,57.5,-2.39
1866,52.5,7.5,2.52
1866,52.5,-7.5,-0.01
1866,52.5,82.5,-2.49
1866,57.5,12.5,1.26
1866,57.5,-137.5,-1.07
1866,57.5,17.5,0.87
1866,57.5,22.5,1.62
1866,57.5,-2.5,1.00
1866,57.5,27.5,0.49
1866,57.5,32.5,-0.09
1866,57.5,42.5,0.09
1866,57.5,47.5,-1.96
1866,57.5,62.5,-4.98
1866,57.5,7.5,1.21
1866,62.5,12.5,1.27
1866,62.5,127.5,1.68
1866,62.5,17.5,0.93
1866,62.5,22.5,-0.31
1866,62.5,32.5,-0.86
1866,62.5,42.5,-1.74
1866,62.5,-52.5,-1.01
1866,62.5,52.5,-3.15
1866,62.5,7.5,1.25
1866,67.5,-22.5,-0.92
1866,67.5,22.5,-1.54
1866,72.5,32.5,0.12
1866,-7.5,107.5,-1.34
1866,7.5,77.5,0.50
1866,7.5,82.5,0.48
1867,12.5,102.5,-1.33
1867,17.5,-87.5,-1.33
1867,22.5,112.5,1.31
1867,32.5,-107.5,1.86
1867,32.5,122.5,0.29
1867,-32.5,152.5,0.06
1867,32.5,-17.5,-0.54
1867,32.5,37.5,0.15
1867,-32.5,-57.5,-1.93
1867,32.5,-62.5,-1.41
1867,32.5,-87.5,0.38
1867,32.5,-92.5,-1.49
1867,37.5,-122.5,-0.52
1867,37.5,12.5,-0.12
1867,-37.5,137.5,1.49
1867,-37.5,142.5,1.26
1867,-37.5,172.5,-1.68
1867,37.5,22.5,-0.86
1867,37.5,-2.5,-0.92
1867,37.5,-27.5,-2.23
1867,-37.5,-62.5,-1.33
1867,37.5,-72.5,-1.33
1867,37.5,-7.5,0.25
1867,37.5,-77.5,-1.55
1867,37.5,-82.5,-0.14
1867,37.5,-87.5,1.04
1867,37.5,-97.5,-0.70
1867,42.5,12.5,0.61
1867,-42.5,172.5,-0.61
1867,42.5,17.5,-0.00
1867,42.5,2.5,0.13
1867,42.5,-2.5,-0.61
1867,42.5,27.5,-0.95
1867,42.5,32.5,-1.73
1867,42.5,42.5,-0.89
1867,42.5,47.5,-1.23
1867,42.5,52.5,-2.98
1867,42.5,-72.5,-0.54
1867,42.5,-7.5,0.33
1867,42.5,7.5,0.62
1867,42.5,-77.5,0.67
1867,42.5,-82.5,0.94
1867,42.5,-87.5,-0.21
1867,42.5,-92.5,0.01
1867,47.5,-117.5,0.38
1867,47.5,-122.5,1.07
1867,47.5,12.5,-0.23
1867,-47.5,167.5,-0.62
1867,-47.5,172.5,-0.08
1867,47.5,17.5,-0.39
1867,47.5,22.5,-0.19
1867,47.5,-2.5,0.63
1867,47.5,2.5,-0.27
1867,47.5,27.5,-0.70
1867,47.5,32.5,-2.06
1867,47.5,47.5,-2.31
1867,47.5,-52.5,-1.22
1867,47.5,-72.5,0.70
1867,47.5,7.5,0.03
1867,47.5,-77.5,0.41
1867,52.5,117.5,-2.35
1867,52.5,12.5,-0.52
1867,52.5,142.5,-5.97
1867,52.5,17.5,-0.93
1867,52.5,22.5,-2.02
1867,52.5,2.5,0.34
1867,52.5,-2.5,-0.10
1867,52.5,27.5,-1.23
1867,52.5,32.5,-2.03
1867,52.5,52.5,-0.53
1867,52.5,57.5,-1.99
1867,52.5,7.5,-0.18
1867,52.5,-7.5,0.39
1867,52.5,82.5,0.11
1867,57.5,12.5,-1.91
1867,57.5,-137.5,-1.17
1867,57.5,17.5,-2.60
1867,57.5,22.5,-2.48
1867,57.5,-2.5,0.10
1867,57.5,27.5,-2.01
1867,57.5,32.5,-2.07
1867,57.5,42.5,0.39
1867,57.5,47.5,-0.36
1867,57.5,62.5,0.62
1867,57.5,7.5,-2.74
1867,62.5,12.5,-3.23
1867,62.5,127.5,-0.92
1867,62.5,17.5,-2.81
1867,62.5,22.5,-3.31
1867,62.5,32.5,-3.06
1867,62.5,42.5,-2.94
1867,62.5,-52.5,-1.11
1867,62.5,52.5,-1.25
1867,62.5,-7.5,-2.46
1867,62.5,7.5,-2.70
1867,67.5,-22.5,-0.82
1867,67.5,22.5,-4.74
1867,72.5,32.5,-2.68
1867,-7.5,107.5,-1.84
1867,7.5,82.5,0.48
1868,12.5,102.5,-0.73
1868,17.5,-17.5,-2.42
1868,17.5,-87.5,-2.08
1868,22.5,112.5,-0.79
1868,32.5,-107.5,1.41
1868,-32.5,152.5,-0.27
1868,32.5,-17.5,-0.13
1868,32.5,37.5,0.15
1868,-32.5,-57.5,0.07
1868,32.5,-62.5,-0.31
1868,32.5,-87.5,1.22
1868,32.5,-92.5,-0.17
1868,37.5,117.5,-0.52
1868,37.5,-122.5,-2.24
1868,37.5,12.5,-0.14
1868,-37.5,137.5,-0.84
1868,-37.5,142.5,-0.46
1868,-37.5,172.5,-1.08
1868,37.5,22.5,0.24
1868,37.5,-2.5,-0.82
1868,37.5,27.5,-1.35
1868,37.5,-27.5,-1.69
1868,-37.5,-62.5,0.67
1868,37.5,-72.5,-1.43
1868,37.5,-7.5,1.07
1868,37.5,-77.5,-1.25
1868,37.5,-82.5,-1.19
1868,37.5,-87.5,-0.06
1868,37.5,-97.5,-0.80
1868,42.5,-117.5,-0.31
1868,42.5,12.5,1.49
1868,-42.5,172.5,-1.17
1868,42.5,17.5,2.04
1868,42.5,2.5,1.88
1868,42.5,-2.5,1.34
1868,42.5,27.5,1.00
1868,42.5,32.5,1.42
1868,42.5,42.5,-0.69
1868,42.5,47.5,-1.83
1868,42.5,52.5,-3.68
1868,42.5,-62.5,1.27
1868,42.5,-72.5,-1.50
1868,42.5,-7.5,2.03
1868,42.5,7.5,1.72
1868,42.5,-77.5,-0.32
1868,42.5,-82.5,-0.59
1868,42.5,-87.5,-2.05
1868,42.5,-92.5,-0.91
1868,47.5,-117.5,1.38
1868,47.5,-122.5,-0.28
1868,47.5,12.5,1.26
1868,-47.5,167.5,-2.22
1868,-47.5,172.5,-1.38
1868,47.5,17.5,1.50
1868,47.5,22.5,2.96
1868,47.5,-2.5,2.43
1868,47.5,2.5,1.67
1868,47.5,27.5,2.40
1868,47.5,32.5,1.84
1868,47.5,42.5,-2.54
1868,47.5,47.5,-2.91
1868,47.5,-52.5,-0.82
1868,47.5,-72.5,0.89
1868,47.5,7.5,1.33
1868,47.5,-77.5,-1.59
1868,52.5,117.5,-0.75
1868,52.5,12.5,1.21
1868,52.5,142.5,-3.67
1868,52.5,17.5,1.61
1868,52.5,22.5,1.03
1868,52.5,2.5,1.95
1868,52.5,-2.5,1.30
1868,52.5,27.5,0.77
1868,52.5,32.5,0.07
1868,52.5,52.5,-3.33
1868,52.5,57.5,-3.59
1868,52.5,7.5,1.57
1868,52.5,-7.5,0.82
1868,52.5,82.5,-0.19
1868,57.5,12.5,0.27
1868,57.5,-137.5,0.43
1868,57.5,17.5,0.90
1868,57.5,22.5,-0.10
1868,57.5,2.5,0.92
1868,57.5,-2.5,0.67
1868,57.5,27.5,-1.88
1868,57.5,32.5,-1.65
1868,57.5,42.5,-2.41
1868,57.5,47.5,-2.16
1868,57.5,62.5,-0.13
1868,57.5,7.5,0.37
1868,62.5,12.5,-2.33
1868,62.5,17.5,0.03
1868,62.5,22.5,-2.41
1868,62.5,2.5,-1.65
1868,62.5,32.5,-0.36
1868,62.5,42.5,-2.34
1868,62.5,-52.5,-2.81
1868,62.5,-7.5,-0.56
1868,62.5,7.5,-0.71
1868,67.5,12.5,-2.24
1868,67.5,17.5,-0.28
1868,67.5,22.5,-0.64
1868,67.5,-22.5,-1.13
1868,72.5,32.5,-0.88
1868,-7.5,107.5,-0.84
1868,7.5,77.5,1.20
1868,7.5,82.5,0.08
1869,17.5,-17.5,0.88
1869,22.5,112.5,0.71
1869,32.5,-107.5,-1.19
1869,-32.5,152.5,-0.66
1869,32.5,-17.5,-0.83
1869,32.5,32.5,2.99
1869,32.5,37.5,3.15
1869,-32.5,-57.5,-2.63
1869,32.5,-62.5,0.39
1869,32.5,-87.5,-0.92
1869,32.5,-92.5,-1.52
1869,37.5,117.5,0.08
1869,37.5,-122.5,-0.22
1869,37.5,12.5,0.72
1869,-37.5,137.5,-0.06
1869,-37.5,142.5,-0.35
1869,-37.5,172.5,-0.68
1869,37.5,22.5,0.94
1869,37.5,-2.5,-2.53
1869,37.5,27.5,-0.05
1869,37.5,-27.5,-2.19
1869,-37.5,-62.5,-0.13
1869,37.5,-72.5,-0.73
1869,37.5,-7.5,-0.85
1869,37.5,-77.5,0.83
1869,37.5,-82.5,-1.74
1869,37.5,-87.5,-3.13
1869,37.5,-92.5,-1.81
1869,37.5,-97.5,-3.96
1869,42.5,-107.5,-0.73
1869,42.5,12.5,-1.25
1869,-42.5,172.5,-0.55
1869,42.5,17.5,-0.57
1869,42.5,2.5,-0.57
1869,42.5,-2.5,-0.23
1869,42.5,27.5,0.92
1869,42.5,32.5,0.52
1869,42.5,42.5,1.81
1869,42.5,52.5,1.22
1869,42.5,-62.5,0.77
1869,42.5,-72.5,-1.61
1869,42.5,-7.5,-1.02
1869,42.5,7.5,-1.44
1869,42.5,-77.5,-1.85
1869,42.5,-82.5,-1.74
1869,42.5,-87.5,-3.78
1869,42.5,-92.5,-2.69
1869,47.5,-112.5,2.50
1869,47.5,-117.5,4.08
1869,47.5,12.5,-2.40
1869,-47.5,167.5,-0.57
1869,-47.5,172.5,-0.08
1869,47.5,17.5,-2.00
1869,47.5,22.5,-0.19
1869,47.5,-2.5,-0.87
1869,47.5,2.5,-2.11
1869,47.5,27.5,-0.00
1869,47.5,32.5,0.40
1869,47.5,42.5,-0.94
1869,47.5,47.5,1.19
1869,47.5,-52.5,0.18
1869,47.5,-67.5,-0.54
1869,47.5,-72.5,-0.92
1869,47.5,7.5,-2.40
1869,47.5,-77.5,-5.35
1869,52.5,117.5,-0.25
1869,52.5,-12.5,-0.15
1869,52.5,12.5,-2.98
1869,52.5,142.5,-1.97
1869,52.5,17.5,-1.83
1869,52.5,22.5,-2.17
1869,52.5,2.5,-2.00
1869,52.5,-2.5,-1.26
1869,52.5,27.5,-1.33
1869,52.5,32.5,-1.33
1869,52.5,52.5,1.77
1869,52.5,57.5,2.41
1869,52.5,7.5,-2.53
1869,52.5,-7.5,-0.44
1869,52.5,82.5,-3.99
1869,57.5,12.5,-2.31
1869,57.5,-137.5,-0.77
1869,57.5,-152.5,-0.11
1869,57.5,17.5,-2.37
1869,57.5,22.5,-2.36
1869,57.5,2.5,-3.08
1869,57.5,-2.5,-0.60
1869,57.5,27.5,-2.78
1869,57.5,32.5,-2.18
1869,57.5,42.5,1.59
1869,57.5,47.5,1.94
1869,57.5,62.5,1.12
1869,57.5,7.5,-2.99
1869,62.5,12.5,-3.23
1869,62.5,17.5,-1.88
1869,62.5,22.5,-3.31
1869,62.5,2.5,-4.15
1869,62.5,32.5,1.14
1869,62.5,42.5,1.16
1869,62.5,-52.5,0.29
1869,62.5,-7.5,-1.96
1869,62.5,7.5,-2.79
1869,67.5,12.5,-3.54
1869,67.5,17.5,-2.31
1869,67.5,-22.5,-0.52
1869,67.5,22.5,-0.94
1869,72.5,32.5,0.82
1869,-7.5,107.5,-1.74
1869,7.5,77.5,0.51
1869,7.5,82.5,0.58
1870,17.5,-17.5,0.28
1870,22.5,112.5,1.81
1870,22.5,-82.5,2.00
1870,22.5,92.5,-1.13
1870,32.5,-102.5,-0.41
1870,32.5,-107.5,0.36
1870,-32.5,152.5,-0.90
